Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-21,17:27:00,Room 2.A (Seminar Room),LHCb Stripping Project: Continuing to Fully and Efficiently Utilize Legacy Data,The LHCb Stripping project reprocesses Run 1 and Run 2 legacy data using a Python-configurable architecture for efficient data selection.,https://indico.cern.ch/event/1338689/contributions/6010659/,LHCb,"['legacy data', 'data processing', 'Python', 'LHCb', 'Stripping campaigns']",2,Talk,0.8,[]
2024-10-21,17:09:00,Room 2.A (Seminar Room),AccGPT: A CERN Knowledge Retrieval Chatbot,Development of an NLP-based chatbot for knowledge retrieval at CERN using LLMs.,https://indico.cern.ch/event/1338689/contributions/6010661/,CERN,"['NLP', 'Large Language Models', 'Chatbot', 'AI', 'Knowledge Retrieval']",2,Talk,0.8,[]
2024-10-21,16:51:00,Room 2.A (Seminar Room),pip install ROOT: experiences making a complex multi-language package accessible for Python users,"Discusses making the ROOT software toolkit accessible via Python's pip, highlighting challenges and early-stage release.",https://indico.cern.ch/event/1338689/contributions/6010410/,LHC,"['ROOT', 'Python', 'pip', 'software toolkit', 'HENP', 'packaging']",2,Talk,0.8,[]
2024-10-21,16:33:00,Room 2.A (Seminar Room),Comparative efficiency of HEP codes across languages and architectures,The study compares the efficiency of HEP codes in C++ and Julia across different computational architectures.,https://indico.cern.ch/event/1338689/contributions/6010656/,,"['HEP codes', 'energy efficiency', 'computational architectures', 'C++', 'Julia']",1,Talk,0.9,[]
2024-10-21,16:15:00,Room 2.A (Seminar Room),Extending the Gaudi Software Framework outside of C++,"Explores using Rust to extend the LHCb Gaudi Software Framework, focusing on Rust-C++ interoperability.",https://indico.cern.ch/event/1338689/contributions/6010422/,LHCb,"['Gaudi', 'Rust', 'C++', 'Software Framework', 'Interoperability']",1,Talk,0.9,[]
2024-10-21,13:30:00,Room 2.A (Seminar Room),Containerization in the ATLAS Offline Code Management System,Discusses the use of container technology for stable and portable software builds in ATLAS offline code management.,https://indico.cern.ch/event/1338689/contributions/6010423/,ATLAS,"['containerization', 'ATLAS', 'software management', 'portability', 'data preservation']",2,Talk,0.8,[]
,,,Testing abstract,Testing abstract,https://indico.cern.ch/event/1338689/contributions/6006007/,,[],1,Talk,0.2,[]
2024-10-21,15:00:00,Large Hall A,Parallel Photon Simulation for IceCube In C++,Discusses the transition of IceCube's photon simulation code to modern C++ frameworks for efficient photon propagation simulation.,https://indico.cern.ch/event/1338689/contributions/6016217/,IceCube,"['IceCube', 'photon simulation', 'C++', 'OpenCL', 'parallel computing']",1,Talk,0.9,[]
2024-10-23,16:33:00,Large Hall A,Model Building with Non-Parametric and Parametric Components for Partial Wave Analysis,Framework for model-building in partial wave analysis using non-parametric and parametric components.,https://indico.cern.ch/event/1338689/contributions/6016210/,COMPASS,"['partial wave analysis', 'model-building', 'non-parametric', 'parametric', 'NIFTy', 'COMPASS', 'GlueX']",1,Talk,0.9,"['NIFTy', 'iftpwa']"
2024-10-22,14:42:00,Large Hall B,The evolution of INFN's Cloud Platform: improvements in Orchestration and User Experience,INFN improves its cloud platform with AI-enhanced orchestration and a revamped user interface for scientific computing.,https://indico.cern.ch/event/1338689/contributions/6011769/,,"['INFN', 'Cloud Computing', 'Orchestration', 'AI', 'Distributed Computing', 'Spark', 'Kubernetes']",3,Talk,0.9,"['INDIGO-PaaS', 'TOSCA-based orchestration']"
2024-10-21,16:51:00,Large Hall B,Monitoring particle accelerators with wireless IoT,Deployment of a radiation-hard LoRaWAN network for sensor integration and data collection in CERN's accelerator complex.,https://indico.cern.ch/event/1338689/contributions/6011570/,CERN,"['IoT', 'LoRaWAN', 'particle accelerators', 'wireless technology', 'radiation-hard']",1,Talk,0.9,[]
2024-10-21,16:33:00,Large Hall B,The BaBar Long Term Data Preservation and Computing Infrastructure,Describes BaBar's new cloud-based computing system for data preservation and analysis after data taking ended in 2008.,https://indico.cern.ch/event/1338689/contributions/6011567/,BaBar,"['Data Preservation', 'Computing Infrastructure', 'Cloud Computing', 'GridKa', 'SLAC']",2,Talk,0.8,[]
2024-10-21,16:15:00,Large Hall B,A Lightweight Analysis & Grid Facility for the DARWIN Experiment,"Presentation of a lightweight analysis facility for the DARWIN experiment, focusing on grid computing and resource integration.",https://indico.cern.ch/event/1338689/contributions/6011561/,DARWIN,"['grid computing', 'distributed computing', 'analysis facility', 'DARWIN']",2,Talk,0.8,['Indigo IAM']
2024-10-22,15:00:00,Room 1.A (Medium Hall A),Cluster counting reconstruction with classical supervised learning and transfer learning,"Explores PID with cluster counting using LSTM and DGCNN, enhancing K/$\\pi$ separation, and transfer learning for domain adaptation.",https://indico.cern.ch/event/1338689/contributions/6010092/,,"['Particle Identification', 'Machine Learning', 'Transfer Learning', 'Cluster Counting', 'LSTM', 'DGCNN']",2,Talk,0.8,"['DGCNN', 'Optimal Transport']"
2024-10-24,17:45:00,Room 1.A (Medium Hall A),Energy-efficient graph-based algorithm for tracking at the HL-LHC,"A graph-based algorithm using geometric comparisons for track reconstruction at the HL-LHC, focusing on efficiency and parallel processing.",https://indico.cern.ch/event/1338689/contributions/6010270/,ATLAS,"['graph-based algorithm', 'track reconstruction', 'HL-LHC', 'energy efficiency', 'parallel processing']",2,Talk,0.8,"['Module Map method', 'Open Data Detector']"
2024-10-24,17:27:00,Room 1.A (Medium Hall A),EggNet: An Evolving Graph-based Graph Attention Network for End-to-end Particle Track Recontruction,A novel approach using evolving graph attention networks for efficient particle track reconstruction from point clouds.,https://indico.cern.ch/event/1338689/contributions/6010085/,,"['Machine Learning', 'Graph Neural Networks', 'Track Reconstruction']",2,Talk,0.8,"['object condensation', 'TrackML dataset']"
2024-10-24,17:09:00,Room 1.A (Medium Hall A),Ranking-based machine learning for track seed selection in ACTS,"Machine learning improves track seed selection in ACTS, enhancing speed and quality of particle trajectory reconstruction.",https://indico.cern.ch/event/1338689/contributions/6010038/,ATLAS,"['machine learning', 'track reconstruction', 'ACTS', 'particle physics', 'neural network']",3,Talk,0.9,[]
2024-10-24,16:33:00,Room 1.A (Medium Hall A),High Performance Graph Segmentation for ATLAS GNN Track Reconstruction,"Presentation on graph neural networks for track reconstruction in the ATLAS ITk detector, focusing on graph segmentation algorithms.",https://indico.cern.ch/event/1338689/contributions/6010082/,ATLAS,"['graph neural networks', 'track reconstruction', 'ATLAS', 'ITk detector', 'GPU acceleration', 'geometric learning']",2,Talk,0.8,[]
2024-10-24,16:51:00,Room 1.A (Medium Hall A),Improving Computational Performance of ATLAS GNN Track Reconstruction Pipeline,Exploration of computational performance improvements in ATLAS GNN track reconstruction for collider experiments.,https://indico.cern.ch/event/1338689/contributions/6011080/,ATLAS,"['Track Reconstruction', 'GNN', 'Machine Learning', 'ATLAS', 'HL-LHC', 'GPU']",2,Talk,0.8,[]
2024-10-24,16:15:00,Room 1.A (Medium Hall A),GPU-Accelerated Point Clouds Library for GNN-based Reconstruction and Beyond,This talk discusses a GPU-enabled library for fast GNN-based particle reconstruction.,https://indico.cern.ch/event/1338689/contributions/6010076/,,"['GPU', 'Graph Neural Networks', 'Particle Reconstruction', 'Machine Learning']",2,Talk,0.8,[]
2024-10-24,15:00:00,Room 1.A (Medium Hall A),Improving multi-track reconstruction algorithms in the Mu2e Experiment,The Mu2e experiment aims to improve multi-track reconstruction algorithms for muon conversion searches.,https://indico.cern.ch/event/1338689/contributions/6010616/,Mu2e,"['track reconstruction', 'Charged Lepton Flavor Violation', 'Mu2e']",1,Talk,0.95,[]
2024-10-24,14:42:00,Room 1.A (Medium Hall A),Optimal use of timing measurement in vertex reconstruction at CMS,Discusses algorithmic developments for optimal timing measurement in vertex reconstruction at CMS to improve performance in high pileup conditions.,https://indico.cern.ch/event/1338689/contributions/6010087/,CMS,"['timing measurement', 'vertex reconstruction', 'CMS', 'HL-LHC', 'algorithmic developments']",2,Talk,0.8,"['Mip Timing Detector', 'HL-LHC']"
2024-10-24,14:24:00,Room 1.A (Medium Hall A),Track reconstruction in the STCF detector,The abstract discusses track reconstruction techniques in the STCF detector using algorithms like Hough Transform and machine learning.,https://indico.cern.ch/event/1338689/contributions/6010610/,STCF,"['track reconstruction', 'STCF', 'Hough Transform', 'machine learning', 'Combinatorial Kalman Filter', 'ACTS']",2,Talk,0.8,[]
2024-10-24,14:06:00,Room 1.A (Medium Hall A),Integration of the ACTS track reconstruction toolkit in the ATLAS software for HL-LHC operations,Integration of ACTS toolkit in ATLAS for improved track reconstruction efficiency for HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6010265/,ATLAS,"['track reconstruction', 'ATLAS', 'HL-LHC', 'ACTS', 'software development']",2,Talk,0.8,[]
2024-10-24,13:48:00,Room 1.A (Medium Hall A),Efficient ML-Assisted Particle Track Reconstruction Designs,"Exploration of ML architectures for particle track reconstruction in high energy physics, focusing on Transformers and U-Net models.",https://indico.cern.ch/event/1338689/contributions/6010084/,,"['Machine Learning', 'Deep Learning', 'Track Reconstruction', 'High Luminosity-LHC']",3,Talk,0.9,['REDuced VIrtual Detector (REDVID)']
2024-10-24,13:30:00,Room 1.A (Medium Hall A),A Multi-Objective Optimization Tool for Track Reconstruction in CMS,Tool using Particle Swarm Optimization for CMS track reconstruction parameter tuning.,https://indico.cern.ch/event/1338689/contributions/6010086/,CMS,"['Track Reconstruction', 'Optimization', 'Particle Swarm', 'CMS']",2,Talk,0.8,[]
2024-10-23,17:09:00,Room 1.A (Medium Hall A),Extending ALICE's GPU tracking capabilities: Towards a comprehensive accelerated barrel reconstruction,"Integrating GPUs for ALICE's data processing, focusing on ITS tracking to enhance reconstruction efficiency.",https://indico.cern.ch/event/1338689/contributions/6010099/,ALICE,"['GPU', 'data processing', 'ITS tracking', 'reconstruction', 'high-performance computing']",1,Talk,0.9,[]
2024-10-23,16:51:00,Room 1.A (Medium Hall A),Application of TRACCC seeding to the CEPC vertex detector,Implementation of TRACCC seeding algorithm for the VTX detector in the CEPC software environment.,https://indico.cern.ch/event/1338689/contributions/6010083/,CEPC,"['TRACCC', 'CEPC', 'VerTeX detector', 'Gaudi framework', 'DD4hep', 'EDM4hep', 'VecMem']",1,Talk,0.9,"['TRACCC', 'VecMem']"
2024-10-23,16:33:00,Room 1.A (Medium Hall A),traccc: GPU track reconstruction library for HEP experiments,Discussion of GPU usage for track reconstruction in future HEP experiments using the traccc library.,https://indico.cern.ch/event/1338689/contributions/6010050/,ATLAS,"['GPU', 'track reconstruction', 'CUDA', 'SYCL', 'HL-LHC', 'Open Data Detector']",2,Talk,0.7,"['traccc', 'ACTS track reconstruction toolkit', 'Open Data Detector']"
2024-10-23,16:15:00,Room 1.A (Medium Hall A),Towards a GPU-enabled electron seeding algorithm in the CMS experiment,Redesigning the CMS electron seeding algorithm for GPU parallelism using the Alpaka library.,https://indico.cern.ch/event/1338689/contributions/6010071/,CMS,"['GPU', 'electron seeding', 'Alpaka library', 'parallelism', 'CMS']",1,Talk,0.9,[]
2024-10-23,14:42:00,Room 1.A (Medium Hall A),TGeoArbN - A ROOT compatible triangle mesh geometry implementation,"Discusses the implementation of TGeoArbN for converting CAD detector components to ROOT geometries, enhancing simulation automation and speed.",https://indico.cern.ch/event/1338689/contributions/6010098/,,"['ROOT', 'geometry', 'simulation', 'TGeoArbN', 'CAD', 'VMC']",1,Talk,0.9,"['TGeoArbN', 'Octree', 'CADToROOT-Converter']"
2024-10-23,14:24:00,Room 1.A (Medium Hall A),Next generation geometry model for Tracking in ACTS,"Presentation on the geometry model rewrite in the ACTS toolkit for flexible, high-performance track reconstruction.",https://indico.cern.ch/event/1338689/contributions/6010526/,,"['ACTS', 'track reconstruction', 'geometry model', 'GPU optimization']",2,Talk,0.7,['detray library']
2024-10-23,14:06:00,Room 1.A (Medium Hall A),The Real-Time Data Workflow of LZ Dark Matter Experiment at NERSC,Overview of LZ's offline software infrastructure for data movement and real-time processing at NERSC.,https://indico.cern.ch/event/1338689/contributions/6010566/,LUX-ZEPLIN,"['dark matter', 'data workflow', 'real-time processing', 'HPC', 'NERSC']",2,Talk,0.8,[]
2024-10-23,13:48:00,Room 1.A (Medium Hall A),Reconstruction in Key4hep using Gaudi,"Key4hep uses Gaudi for reconstruction, integrating with EDM4hep and providing new I/O services and ROOT RNTuple support.",https://indico.cern.ch/event/1338689/contributions/6010035/,,"['Key4hep', 'Gaudi', 'reconstruction', 'EDM4hep', 'ROOT', 'RNTuple']",2,Talk,0.8,"['Key4hep', 'Gaudi', 'EDM4hep']"
2024-10-23,13:30:00,Room 1.A (Medium Hall A),Fast Jet Reconstruction in Julia,A Julia package for jet reconstruction that outperforms current C++ implementations in LHC p-p events.,https://indico.cern.ch/event/1338689/contributions/6009999/,,"['Jet Reconstruction', 'Julia', 'LHC', 'FCCee']",1,Talk,0.8,[]
2024-10-22,17:27:00,Room 1.A (Medium Hall A),Primary vertex timing reconstruction with the LHCb Ring Imaging Cherenkov detectors,The abstract discusses using timing in LHCb RICH detectors for better particle ID by estimating primary vertex timing.,https://indico.cern.ch/event/1338689/contributions/6010095/,LHCb,"['RICH detector', 'timing reconstruction', 'particle identification', 'primary vertex']",2,Talk,0.8,[]
2024-10-22,17:09:00,Room 1.A (Medium Hall A),Anomaly Detection on BESIII EMC using Machine Learning,Unsupervised autoencoder-based anomaly detection on BESIII EMC using Jensen-Shannon Distance.,https://indico.cern.ch/event/1338689/contributions/6010570/,BESIII,"['anomaly detection', 'machine learning', 'autoencoder', 'BESIII', 'EMC']",2,Talk,0.8,[]
2024-10-22,16:33:00,Room 1.A (Medium Hall A),Anomaly Detection using Autoencoders on Fundamental LZ Signals,Autoencoders are used for anomaly detection in LUX-ZEPLIN dark matter experiment signals.,https://indico.cern.ch/event/1338689/contributions/6010609/,LUX-ZEPLIN,"['Autoencoders', 'Anomaly Detection', 'Dark Matter', 'LUX-ZEPLIN']",2,Talk,0.8,[]
2024-10-22,16:15:00,Room 1.A (Medium Hall A),Optimizing cut-based algorithms to specific physics acceptance regions,Exploration of optimizing CMS Level-1 Trigger algorithms using multi-objective optimization techniques.,https://indico.cern.ch/event/1338689/contributions/6010027/,CMS,"['Level-1 Trigger', 'Optimization', 'Cut-based algorithms', 'CMS', 'High-Luminosity LHC']",2,Talk,0.8,"['achievement scalarization', 'multi-objective optimization']"
2024-10-22,14:42:00,Room 1.A (Medium Hall A),Optimized Graph Convolution for calorimetry event classification,Explores a graph convolution network for calorimeter event classification in resource-constrained environments.,https://indico.cern.ch/event/1338689/contributions/6010210/,,"['graph neural networks', 'calorimeter events', 'event classification', 'resource optimization']",2,Talk,0.8,[]
2024-10-22,14:24:00,Room 1.A (Medium Hall A),Towards end-to-end particle flow in high granularity detectors,An end-to-end reconstruction algorithm for granular calorimeters using graph segmentation and GravNet layers.,https://indico.cern.ch/event/1338689/contributions/6010037/,CMS,"['particle flow', 'calorimeters', 'graph segmentation', 'GravNet', 'CMS', 'reconstruction']",2,Talk,0.7,"['GravNet', 'object condensation loss']"
2024-10-22,14:06:00,Room 1.A (Medium Hall A),End-to-end ML-based reconstruction,An ML-based algorithm for adaptive reconstruction in FCC detectors using geometric graph neural networks.,https://indico.cern.ch/event/1338689/contributions/6010266/,,"['ML', 'reconstruction', 'FCC', 'graph neural network', 'pattern recognition']",3,Talk,0.9,"['object condensation', 'graph segmentation', 'CLD detector']"
2024-10-22,13:30:00,Room 1.A (Medium Hall A),The CMS Phase-2 High Granularity Calorimeter Endcap Event Reconstruction with the TICL Framework,The TICL framework for CMS's upgraded HGCAL aims to enhance event reconstruction in the high-luminosity LHC phase.,https://indico.cern.ch/event/1338689/contributions/6010043/,CMS,"['CMS', 'HGCAL', 'TICL', 'HL-LHC', 'event reconstruction']",2,Talk,0.7,"['TICL', 'Alpaka performance portability library']"
2024-10-22,17:45:00,Large Hall A,Ultra-Fast Geometry-Independent Highly-Granular Calorimeter Simulation with Diffusion Point Clouds,A novel point cloud diffusion model for fast simulation in highly granular calorimeters using ML.,https://indico.cern.ch/event/1338689/contributions/6015888/,,"['Machine Learning', 'Calorimeter Simulation', 'Diffusion Point Clouds', 'Fast Simulation', 'DD4hep', 'Generative Models']",2,Talk,0.8,"['CaloClouds III', 'DDFastShowerML', 'DD4hep']"
2024-10-22,17:27:00,Large Hall A,End-to-end event simulation with Flow Matching and generator Oversampling,Explores using Normalizing Flows and Flow Matching for efficient particle event simulation with machine learning.,https://indico.cern.ch/event/1338689/contributions/6016190/,,"['Machine Learning', 'Event Simulation', 'Normalizing Flows', 'Flow Matching']",3,Talk,0.9,"['Flow Matching', 'Oversampling']"
2024-10-22,17:09:00,Large Hall A,Generative AI for fast simulations in LHCb,"Advances in using Generative AI for fast simulation of calorimeter showers in LHCb, leveraging ML models like VAE and diffusion models.",https://indico.cern.ch/event/1338689/contributions/6015805/,LHCb,"['Generative AI', 'Fast Simulation', 'Machine Learning', 'Calorimeter Showers', 'LHCb', 'PyTorch', 'ONNXRuntime', 'Variational Autoencoder', 'Transformer']",3,Talk,0.9,"['Gaussino', 'CaloChallenge']"
2024-10-22,16:33:00,Large Hall A,Simulating the CMS High Granularity Calorimeter with ML,Explores using diffusion models for simulating particle showers in the CMS High Granularity Calorimeter.,https://indico.cern.ch/event/1338689/contributions/6015962/,CMS,"['Machine Learning', 'Simulation', 'Diffusion Models', 'High Granularity Calorimeter']",3,Talk,0.9,[]
2024-10-22,16:15:00,Large Hall A,AtlFast3: Fast Simulation in ATLAS for LHC Run 3 and beyond,"Discussion of AtlFast3, a fast simulation tool using ML for ATLAS LHC Run 3 to improve MC statistics.",https://indico.cern.ch/event/1338689/contributions/6016133/,ATLAS,"['Fast Simulation', 'ATLFast3', 'Machine Learning', 'LHC Run 3']",2,Talk,0.8,['Geant4']
2024-10-22,15:00:00,Large Hall A,Transfer learning for Smart Background Simulation at Belle II,Using transfer learning in graph neural networks for efficient background simulation at Belle II.,https://indico.cern.ch/event/1338689/contributions/6015928/,Belle II,"['Transfer Learning', 'Background Simulation', 'Graph Neural Networks', 'Machine Learning']",2,Talk,0.8,[]
2024-10-22,14:42:00,Large Hall A,Towards Machine-Learning Particle Flow with the ATLAS Detector at the LHC,Progress in using machine learning to enhance particle flow reconstruction in ATLAS by applying point-cloud techniques.,https://indico.cern.ch/event/1338689/contributions/6015929/,ATLAS,"['machine learning', 'particle flow', 'ATLAS', 'point-cloud techniques']",3,Talk,0.9,[]
2024-10-22,14:24:00,Large Hall A,ML-based classification of photons and neutral mesons for direct photon measurement in ALICE,Machine learning techniques enhance photon and neutral meson classification for QGP studies in ALICE.,https://indico.cern.ch/event/1338689/contributions/6015919/,ALICE,"['Machine Learning', 'Photon Classification', 'Quark-Gluon Plasma', 'ALICE', 'Data Analysis']",2,Talk,0.8,[]
2024-10-22,14:06:00,Large Hall A,Efficient Tracking Algorithm Evaluations through Multi-Level Reduced Simulations,Machine Learning solutions for efficient particle track reconstruction using REDVID for model design evaluation.,https://indico.cern.ch/event/1338689/contributions/6015906/,,"['Machine Learning', 'Tracking', 'Simulation', 'Particle Physics', 'REDVID']",3,Talk,0.9,['REDVID']
2024-10-22,13:48:00,Large Hall A,Reconstruction of Full Decays using Transformers and Hyperbolic Embedding at Belle II,Development of a software using transformers and hyperbolic embedding for efficient B meson decay reconstruction at Belle II.,https://indico.cern.ch/event/1338689/contributions/6015884/,Belle II,"['transformers', 'hyperbolic embedding', 'B meson decay', 'Belle II']",2,Talk,0.8,"['hyperbolic embedding', 'link prediction']"
2024-10-22,13:30:00,Large Hall A,Graph-based Full Event Interpretation: a graph neural network for event reconstruction in Belle II,"Describes GraFEI, a graph neural network for event reconstruction in Belle II involving $B$ meson decays.",https://indico.cern.ch/event/1338689/contributions/6015952/,Belle II,"['Graph Neural Networks', 'Event Reconstruction', 'Machine Learning', 'Belle II']",2,Talk,0.8,[]
2024-10-21,16:51:00,Room 1.A (Medium Hall A),Adoption of the alpaka performance portability library in the CMS software,CMS uses Alpaka to enhance computational efficiency and support multiple GPU back-ends for physics reconstruction.,https://indico.cern.ch/event/1338689/contributions/6010019/,CMS,"['CMS', 'Alpaka', 'GPU', 'Performance Portability', 'Parallel Computing']",2,Talk,0.8,['Alpaka']
2024-10-21,16:15:00,Room 1.A (Medium Hall A),R&D towards heterogenous frameworks for Future Experiments,Explores methods for leveraging heterogeneous computing resources in HEP applications.,https://indico.cern.ch/event/1338689/contributions/6010028/,,"['heterogeneous computing', 'parallel frameworks', 'GPUs', 'ML cores', 'LHC']",2,Talk,0.8,[]
2024-10-21,17:27:00,Room 1.A (Medium Hall A),Status of DUNE Offline Computing,"Overview of DUNE software and computing development, focusing on data acquisition, reconstruction, and simulation challenges.",https://indico.cern.ch/event/1338689/contributions/6010078/,DUNE,"['DUNE', 'offline computing', 'distributed computing', 'neutrino physics']",1,Talk,0.9,[]
2024-10-21,17:45:00,Room 1.A (Medium Hall A),Adapting to Change: A look at the evolution of ALICE's Quality Control framework,The talk examines the evolution of ALICE's Quality Control framework due to changes in software and user requirements.,https://indico.cern.ch/event/1338689/contributions/6010090/,ALICE,"['Quality Control', 'Data Quality Monitoring', 'Software Evolution', 'ALICE', 'Online-Offline Computing']",1,Talk,0.9,[]
2024-10-21,16:33:00,Room 1.A (Medium Hall A),Future scheduling in Athena on Accelerators and Multiple Nodes,Discusses the use of accelerators and MPI in Athena for ATLAS computing challenges.,https://indico.cern.ch/event/1338689/contributions/6010073/,ATLAS,"['Athena', 'accelerators', 'MPI', 'ATLAS', 'HPC']",2,Talk,0.8,[]
2024-10-21,17:09:00,Room 1.A (Medium Hall A),Advancements in Offline Analysis Software for Run III at LHCb,"The LHCb experiment enhances its offline analysis framework with FunTuple, a Python-based tool for efficient data processing.",https://indico.cern.ch/event/1338689/contributions/6011079/,LHCb,"['offline analysis', 'FunTuple', 'Gaudi framework', 'data processing', 'LHCb']",2,Talk,0.8,['Throughput Oriented (ThOr) functors']
2024-10-21,15:00:00,Room 1.B (Medium Hall B),Sprucing and Analysis Productions: Offline data processing in LHCb without the pain,Discussion of LHCb's upgraded offline data processing chain for efficient data handling and analysis.,https://indico.cern.ch/event/1338689/contributions/6010069/,LHCb,"['offline data processing', 'LHCb', 'data compression', 'WLCG resources', 'data streaming']",2,Talk,0.7,"['Sprucing', 'Analysis Productions']"
2024-10-21,14:42:00,Room 1.B (Medium Hall B),Evolution of the ATLAS event data model for the HL-LHC,Discusses evolving the ATLAS event data model for efficient data processing with GPUs and FPGAs at HL-LHC.,https://indico.cern.ch/event/1338689/contributions/6010097/,ATLAS,"['ATLAS', 'event data model', 'HL-LHC', 'GPUs', 'FPGAs', 'data processing']",2,Talk,0.8,[]
2024-10-21,14:24:00,Room 1.B (Medium Hall B),Offline data processing software for the High Energy cosmic-Radiation Detection facility,"Overview of HERDOS software for data processing in HERD, focusing on design and implementation using SNiPER, podio, TBB, and DD4hep.",https://indico.cern.ch/event/1338689/contributions/6010151/,,"['HERD', 'HERDOS', 'SNiPER', 'podio', 'TBB', 'DD4hep', 'data processing', 'cosmic radiation']",1,Talk,0.9,"['SNiPER', 'podio', 'TBB', 'DD4hep']"
2024-10-21,14:06:00,Room 1.B (Medium Hall B),Management of the data processing & Run-by-Run simulations in KM3NeT,The KM3NeT collaboration's data processing and simulations using Snakemake for underwater neutrino detectors ARCA and ORCA.,https://indico.cern.ch/event/1338689/contributions/6010612/,KM3NeT,"['neutrino physics', 'data processing', 'Monte Carlo simulation', 'Snakemake', 'ARCA', 'ORCA']",1,Talk,0.9,[]
2024-10-21,13:30:00,Room 1.B (Medium Hall B),Direct I/O for RNTuple Columnar Data,Discussion of Direct I/O for RNTuple columnar data to optimize SSD usage and performance in LHC experiments.,https://indico.cern.ch/event/1338689/contributions/6010002/,LHC,"['RNTuple', 'columnar data', 'Direct I/O', 'SSD', 'HL-LHC', 'ROOT', 'data format']",3,Talk,0.9,[]
2024-10-21,13:48:00,Room 1.B (Medium Hall B),AthenaTriton: A Tool for running Machine Learning Inference as a Service in Athena,"AthenaTriton enables ML inference as a service in Athena using NVIDIA Triton, enhancing scalability and GPU support.",https://indico.cern.ch/event/1338689/contributions/6010068/,ATLAS,"['Machine Learning', 'Athena', 'Triton Inference Server', 'GPU', 'Scalability']",3,Talk,0.9,[]
2024-10-21,13:30:00,Room 1.A (Medium Hall A),Quantum Machine Learning for track reconstruction,Exploration of quantum machine learning for particle track reconstruction using quantum graph neural networks.,https://indico.cern.ch/event/1338689/contributions/6009975/,,"['Quantum Computing', 'Machine Learning', 'Track Reconstruction', 'Graph Neural Networks', 'Quantum Programming']",1,Talk,0.9,['quantum graph neural network']
2024-10-21,14:42:00,Room 1.A (Medium Hall A),Automatic and effective discovery of quantum kernels,Explores automatic optimization of quantum kernels for machine learning using meta-heuristic techniques in high-energy physics.,https://indico.cern.ch/event/1338689/contributions/6010036/,,"['quantum computing', 'machine learning', 'optimization']",1,Talk,0.9,['Dynamical Lie Algebra']
2024-10-21,14:24:00,Room 1.A (Medium Hall A),From Hope to Heuristic: Realistic Runtime Estimates for Quantum Optimisation in NHEP,"Exploration of quantum optimisation for NHEP using QUBO, focusing on runtime estimates and scalability.",https://indico.cern.ch/event/1338689/contributions/6010081/,,"['Quantum Computing', 'NHEP', 'QUBO', 'Quantum Annealing', 'QAOA']",1,Talk,0.95,"['QUBO', 'Quantum Annealing', 'QAOA']"
2024-10-21,14:06:00,Room 1.A (Medium Hall A),Particle Identification at STCF DTOF Detector Based on Classical/Quantum Convolutional Neural Network,This work explores particle identification at STCF using CNN and QCNN for DTOF detectors.,https://indico.cern.ch/event/1338689/contributions/6010611/,STCF,"['Particle Identification', 'CNN', 'QCNN', 'DTOF Detector', 'STCF']",1,Talk,0.9,[]
2024-10-21,13:48:00,Room 1.A (Medium Hall A),TrackHHL: A Quantum Computing Algorithm for Track Reconstruction at the LHCb,Exploring a quantum computing algorithm for charged particle track reconstruction at LHCb using the HHL algorithm.,https://indico.cern.ch/event/1338689/contributions/6010017/,LHCb,"['Quantum Computing', 'Track Reconstruction', 'HHL Algorithm', 'Ising Hamiltonian', 'High-Luminosity LHC']",1,Talk,0.95,[]
2024-10-24,17:45:00,Large Hall B,Benchmarking massively-parallel Analysis Grand Challenge workflows using Snakemake and REANA,The abstract discusses using Snakemake and REANA for massively-parallel physics analysis workflows.,https://indico.cern.ch/event/1338689/contributions/6010709/,CMS,"['Snakemake', 'REANA', 'parallel computing', 'workflow', 'CMS', 'ttbar production']",2,Talk,0.8,[]
2024-10-24,17:27:00,Large Hall B,HEPS scientific computing system design for interactive data analysis scenarios,Design of a scientific computing system for HEPS to support diverse data analysis scenarios.,https://indico.cern.ch/event/1338689/contributions/6010712/,,"['HEPS', 'scientific computing', 'data analysis', 'high-performance computing', 'interactive analysis']",2,Talk,0.8,[]
2024-10-24,17:09:00,Large Hall B,Reshaping Analysis for Fast Turnaround,"Discussion on improving analysis turnaround time using distributed computing with Coffea, Dask, and TaskVine for CMS.",https://indico.cern.ch/event/1338689/contributions/6010714/,CMS,"['analysis', 'distributed computing', 'Coffea', 'Dask', 'TaskVine', 'CMS']",3,Talk,0.9,[]
2024-10-24,16:51:00,Large Hall B,Tuning the CMS Coffea-casa facility for 200 Gbps Challenge,"Execution of a 200 Gbps data processing challenge using Dask, Kubernetes, and XCache at the CMS Coffea-casa facility.",https://indico.cern.ch/event/1338689/contributions/6010711/,CMS,"['Coffea-casa', 'Dask', 'Kubernetes', 'XCache', 'Data Processing', '200 Gbps Challenge']",3,Talk,0.9,[]
2024-10-24,16:33:00,Large Hall B,Operating the 200 Gbps IRIS-HEP Demonstrator for ATLAS,The talk covers the development and operation of infrastructure for ATLAS columnar analysis using IRIS-HEP frameworks at high data rates.,https://indico.cern.ch/event/1338689/contributions/6010702/,ATLAS,"['columnar analysis', 'Python', 'IRIS-HEP', 'ServiceX', 'distributed computing']",3,Talk,0.9,[]
