Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-03-13,11:30:00,Lecture Hall 1,Pepper – A Portable Parton-Level Event Generator for the High-Luminosity LHC,"The talk presents a new parton-level event generator designed for the High-Luminosity LHC, focusing on sustainable simulations using modern hardware.",https://indico.cern.ch/event/1330797/contributions/5791236/,,"['parton-level event generator', 'LHC', 'high-luminosity', 'sustainable simulations', 'computational efficiency']",1,Oral,0.6,[]
2024-03-13,11:10:00,Lecture Hall 1,Efficient precision simulation of processes with many-jet final states at the LHC,"The presentation discusses a new flexible approach for simulating multi-jet final states at the LHC, focusing on efficient data handling and sustainable event generation.",https://indico.cern.ch/event/1330797/contributions/5791254/,,"['LHC', 'multi-jet final states', 'parton-level event file format', 'event generation', 'QCD calculations']",1,Oral,0.6,[]
2024-03-13,10:30:00,Lecture Hall 1,Towards a framework for GPU event generation,"The presentation discusses a software suite for hardware-accelerated Monte Carlo event generation, focusing on efficiency and performance improvements on GPU.",https://indico.cern.ch/event/1330797/contributions/5792178/,,"['GPU', 'Monte Carlo', 'event generation', 'hardware acceleration', 'performance optimization']",2,Oral,0.6,"['PDFFlow', 'VegasFlow', 'MadFlow']"
2024-03-14,10:50:00,Lecture Hall 1,McMule -- a Monte Carlo generator for low energy processes,"McMule is a Monte Carlo generator for low-energy processes involving leptons, enhancing event generation at NNLO and reducing negative weights through cellular resampling.",https://indico.cern.ch/event/1330797/contributions/5792181/,,"['Monte Carlo', 'QED processes', 'leptons', 'event generation', 'NNLO', 'negative weights']",1,Oral,0.7,[]
2024-03-14,11:10:00,Lecture Hall 1,Total 10-th order QED electon anomalous magnetic moment calculation,"The presentation covers a 5-loop QED calculation for the electron anomalous magnetic moment, including new Monte Carlo integration methods and gauge-invariant classes.",https://indico.cern.ch/event/1330797/contributions/5792180/,,"['QED', 'electron anomalous magnetic moment', 'Monte Carlo integration', 'Feynman diagrams']",1,Oral,0.8,[]
2024-03-14,10:30:00,Lecture Hall 1,Multiscale Lattice Gauge Theory Algorithms and Software for Exascale hardware.,The talk covers algorithm and software development in lattice gauge theory for GPU architectures and calculations related to the muon's magnetic moment.,https://indico.cern.ch/event/1330797/contributions/5792385/,,"['lattice gauge theory', 'GPU', 'algorithms', 'exascale', 'magnetic moment']",1,Oral,0.2,[]
2024-03-14,06:30:00,Theatre,The co-evolution of HPC computing and LQCD,The co-evolution of HPC computing and LQCD.,https://indico.cern.ch/event/1330797/contributions/5776127/,,"['HPC', 'LQCD', 'computing']",1,Plenary,0.2,[]
,,Theatre,Plenary,Not given,https://indico.cern.ch/event/1330797/contributions/5776155/,,[],1,Plenary,0.2,[]
2024-03-11,05:30:00,Theatre,Science at SBU/BNL,Science at SBU/BNL,https://indico.cern.ch/event/1330797/contributions/5778705/,,[],1,Plenary,0.2,[]
2024-03-14,07:30:00,Theatre,Detecting rare events using artificial intelligence,Detecting rare events using artificial intelligence.,https://indico.cern.ch/event/1330797/contributions/5776154/,,"['artificial intelligence', 'rare events', 'event detection']",2,Plenary,0.6,[]
2024-03-15,08:30:00,Theatre,ACAT 2024 Conclusion and Outlook,ACAT 2024 Conclusion and Outlook,https://indico.cern.ch/event/1330797/contributions/5776146/,,[],1,Plenary,0.2,[]
2024-03-15,07:30:00,Theatre,Track 1 Summary,Not given,https://indico.cern.ch/event/1330797/contributions/5776143/,,[],1,Plenary,0.1,[]
2024-03-14,06:00:00,Theatre,Scalable neural networks for event reconstruction at current and future colliders,"Scalable neural networks are proposed for reconstructing events in particle collisions, relevant for both current and future collider experiments.",https://indico.cern.ch/event/1330797/contributions/5776140/,,"['neural networks', 'event reconstruction', 'colliders', 'machine learning']",2,Plenary,0.7,[]
2024-03-13,08:00:00,Theatre,Making ML Robust for Physics Discovery,Making ML Robust for Physics Discovery,https://indico.cern.ch/event/1330797/contributions/5776134/,,"['Machine Learning', 'Physics', 'Robustness']",3,Plenary,0.8,[]
2024-03-13,06:15:00,Theatre,The Open Compute Project and its application at Meta,The Open Compute Project and its application at Meta,https://indico.cern.ch/event/1330797/contributions/5776132/,,"['Open Compute Project', 'Meta', 'computing']",1,Plenary,0.2,[]
2024-03-11,07:20:00,Theatre,AI and Ethics,AI and Ethics,https://indico.cern.ch/event/1330797/contributions/5776098/,,"['AI', 'ethics']",1,Plenary,0.3,[]
