Date,Time,Room,Title,Summary,Url,Experiment,Keywords,Interest,Type,Confidence,Unknown Terms
2024-10-24,08:45:00,Room 1.A (Medium Hall A),Energy-efficient graph-based algorithm for tracking at the HL-LHC,The presentation discusses an energy-efficient graph-based algorithm for track reconstruction at the HL-LHC using geometric comparisons instead of neural networks.,https://indico.cern.ch/event/1338689/contributions/6010270/,ATLAS,"['graph neural networks', 'track reconstruction', 'HL-LHC', 'energy efficiency', 'parallel computing']",2,Talk,0.6,[]
2024-10-24,08:27:00,Room 1.A (Medium Hall A),EggNet: An Evolving Graph-based Graph Attention Network for End-to-end Particle Track Recontruction,"This work presents a graph attention network for particle track reconstruction from hits, improving scalability and reducing computational constraints.",https://indico.cern.ch/event/1338689/contributions/6010085/,,"['Graph Neural Networks', 'Track Reconstruction', 'Particle Physics', 'Computational Efficiency', 'Machine Learning']",2,Talk,0.7,[]
2024-10-24,08:09:00,Room 1.A (Medium Hall A),Ranking-based machine learning for track seed selection in ACTS,The presentation proposes a ranking-based machine learning method for selecting track seeds to improve particle track reconstruction efficiency and quality.,https://indico.cern.ch/event/1338689/contributions/6010038/,Unknown,"['machine learning', 'track reconstruction', 'ACTS', 'Neural Network', 'ambiguity resolution']",2,Talk,0.6,[]
2024-10-24,07:33:00,Room 1.A (Medium Hall A),High Performance Graph Segmentation for ATLAS GNN Track Reconstruction,"The talk discusses using graph neural networks for track reconstruction in the ATLAS ITk upgrade, focusing on improving the efficiency of graph edge processing.",https://indico.cern.ch/event/1338689/contributions/6010082/,ATLAS,"['graph neural networks', 'track reconstruction', 'GNN4ITk', 'online processing']",2,Talk,0.6,"['GNN4ITk', 'hierarchical graph neural networks']"
2024-10-24,07:51:00,Room 1.A (Medium Hall A),Improving Computational Performance of ATLAS GNN Track Reconstruction Pipeline,"This work explores deep learning methods for track reconstruction in the ATLAS detector, addressing computational challenges for the HL-LHC upgrade.",https://indico.cern.ch/event/1338689/contributions/6011080/,ATLAS,"['track reconstruction', 'deep learning', 'GNN', 'HL-LHC', 'computational performance']",2,Talk,0.7,[]
2024-10-24,07:15:00,Room 1.A (Medium Hall A),GPU-Accelerated Point Clouds Library for GNN-based Reconstruction and Beyond,"The talk presents a GPU-accelerated library for Graph Neural Network reconstruction in particle physics, optimizing performance for complex detector data.",https://indico.cern.ch/event/1338689/contributions/6010076/,CERN,"['GPU', 'Graph Neural Networks', 'Particle Reconstruction', 'Machine Learning']",2,Talk,0.7,[]
2024-10-24,06:00:00,Room 1.A (Medium Hall A),Improving multi-track reconstruction algorithms in the Mu2e Experiment,The talk discusses advancements in multi-track reconstruction algorithms for the Mu2e experiment aimed at observing Charged Lepton Flavor Violation.,https://indico.cern.ch/event/1338689/contributions/6010616/,Mu2e,"['multi-track reconstruction', 'Charged Lepton Flavor Violation', 'pattern recognition', 'track fitting', 'data-driven procedures']",1,Talk,0.7,[]
2024-10-24,05:42:00,Room 1.A (Medium Hall A),Optimal use of timing measurement in vertex reconstruction at CMS,The talk discusses algorithmic developments to enhance vertex reconstruction using new timing measurements from the upgraded CMS detector to handle increased collision pileup.,https://indico.cern.ch/event/1338689/contributions/6010087/,CMS,"['timing measurement', 'vertex reconstruction', 'HL-LHC', 'algorithmic developments', 'collision pileup']",1,Talk,0.7,[]
2024-10-24,05:24:00,Room 1.A (Medium Hall A),Track reconstruction in the STCF detector,The STCF detector's tracking system focuses on reconstructing charged tracks using various algorithms and machine learning techniques for improved performance.,https://indico.cern.ch/event/1338689/contributions/6010610/,STCF,"['track reconstruction', 'STCF detector', 'Hough Transform', 'machine learning', 'tracking algorithms']",2,Talk,0.6,[]
2024-10-24,05:06:00,Room 1.A (Medium Hall A),Integration of the ACTS track reconstruction toolkit in the ATLAS software for HL-LHC operations,The ATLAS experiment is integrating the ACTS toolkit for track reconstruction to enhance performance during the HL-LHC era with a new silicon Inner Tracker.,https://indico.cern.ch/event/1338689/contributions/6010265/,ATLAS,"['track reconstruction', 'ACTS', 'HL-LHC', 'software upgrade']",1,Talk,0.7,[]
2024-10-24,04:48:00,Room 1.A (Medium Hall A),Efficient ML-Assisted Particle Track Reconstruction Designs,"The presentation explores ML techniques for particle track reconstruction, comparing various transformer and U-Net architectures on simplified datasets.",https://indico.cern.ch/event/1338689/contributions/6010084/,,"['Machine Learning', 'Track Reconstruction', 'Deep Learning', 'Transformers', 'U-Net', 'High Luminosity-LHC']",3,Talk,0.9,"['REDuced VIrtual Detector', 'TrackML dataset']"
2024-10-24,04:30:00,Room 1.A (Medium Hall A),A Multi-Objective Optimization Tool for Track Reconstruction in CMS,A tool using Particle Swarm optimization for tuning parameters in CMS track reconstruction improves efficiency and reduces fake rates significantly.,https://indico.cern.ch/event/1338689/contributions/6010086/,CMS,"['track reconstruction', 'multi-objective optimization', 'Particle Swarm', 'CMS', 'fake rate']",2,Talk,0.7,[]
2024-10-23,08:09:00,Room 1.A (Medium Hall A),Extending ALICE's GPU tracking capabilities: Towards a comprehensive accelerated barrel reconstruction,"ALICE has enhanced its data processing by integrating GPUs for tracking and reconstruction, aiming for a unified GPU-based pipeline to improve efficiency.",https://indico.cern.ch/event/1338689/contributions/6010099/,ALICE,"['GPU', 'data processing', 'reconstruction', 'LHC', 'ITS tracking']",1,Talk,0.6,[]
2024-10-23,07:51:00,Room 1.A (Medium Hall A),Application of TRACCC seeding to the CEPC vertex detector,"The presentation discusses the integration of the TRACCC seeding algorithm into the CEPC vertex detector software, focusing on performance metrics and detector design.",https://indico.cern.ch/event/1338689/contributions/6010083/,CEPC,"['TRACCC', 'CEPC', 'vertex detector', 'seeding algorithm', 'track following', 'data model']",1,Talk,0.6,"['TRACCC', 'CEPCSW', 'Gaudi', 'DD4hep', 'EDM4hep']"
2024-10-23,07:33:00,Room 1.A (Medium Hall A),traccc: GPU track reconstruction library for HEP experiments,"The traccc project focuses on GPU-based track reconstruction methods for HEP experiments, demonstrating improved performance compared to CPUs in high pileup scenarios.",https://indico.cern.ch/event/1338689/contributions/6010050/,,"['GPU', 'track reconstruction', 'HEP', 'CUDA', 'SYCL', 'performance']",1,Talk,0.6,[]
2024-10-23,07:15:00,Room 1.A (Medium Hall A),Towards a GPU-enabled electron seeding algorithm in the CMS experiment,This work focuses on redesigning the electron seeding algorithm in the CMS experiment to utilize GPUs for improved performance during electron reconstruction.,https://indico.cern.ch/event/1338689/contributions/6010071/,CMS,"['electron seeding', 'GPU', 'CMS', 'parallel computing', 'Alpaka']",1,Talk,0.6,[]
2024-10-23,05:42:00,Room 1.A (Medium Hall A),TGeoArbN - A ROOT compatible triangle mesh geometry implementation,"TGeoArbN is a ROOT compatible geometry class for converting CAD designs into simulation geometries, enhancing automation and simulation speed using Octree structures.",https://indico.cern.ch/event/1338689/contributions/6010098/,,"['ROOT', 'geometry', 'simulation', 'CAD', 'automation', 'Octree']",1,Talk,0.7,[]
2024-10-23,05:24:00,Room 1.A (Medium Hall A),Next generation geometry model for Tracking in ACTS,"The abstract discusses a rewrite of the geometry library in ACTS for track reconstruction, aiming for flexibility and GPU optimization.",https://indico.cern.ch/event/1338689/contributions/6010526/,,"['geometry library', 'track reconstruction', 'ACTS', 'GPU optimization']",1,Talk,0.7,[]
2024-10-23,05:06:00,Room 1.A (Medium Hall A),The Real-Time Data Workflow of LZ Dark Matter Experiment at NERSC,"The LZ experiment focuses on dark matter detection using a dual-phase xenon TPC, highlighting its software infrastructure and real-time data processing at NERSC.",https://indico.cern.ch/event/1338689/contributions/6010566/,LZ,"['dark matter', 'data workflow', 'real-time processing', 'software infrastructure']",1,Talk,0.7,[]
2024-10-23,04:48:00,Room 1.A (Medium Hall A),Reconstruction in Key4hep using Gaudi,"Key4hep integrates the offline pipeline for future accelerators using Gaudi, focusing on I/O services and algorithm compatibility with EDM4hep.",https://indico.cern.ch/event/1338689/contributions/6010035/,,"['Key4hep', 'Gaudi', 'EDM4hep', 'reconstruction', 'multithreading']",1,Talk,0.4,[]
2024-10-23,04:30:00,Room 1.A (Medium Hall A),Fast Jet Reconstruction in Julia,"This work presents a new Julia package for jet reconstruction that integrates into the HEP ecosystem, achieving better performance than the existing C++ implementation.",https://indico.cern.ch/event/1338689/contributions/6009999/,,"['jet reconstruction', 'Julia', 'LHC', 'data analysis', 'performance']",1,Talk,0.6,[]
2024-10-22,08:27:00,Room 1.A (Medium Hall A),Primary vertex timing reconstruction with the LHCb Ring Imaging Cherenkov detectors,The presentation discusses a novel method for primary vertex timing reconstruction in the LHCb RICH detector to improve particle identification performance.,https://indico.cern.ch/event/1338689/contributions/6010095/,LHCb,"['timing reconstruction', 'particle identification', 'RICH detector', 'Cherenkov photons', 'vertex timing']",1,Talk,0.6,[]
2024-10-22,08:09:00,Room 1.A (Medium Hall A),Anomaly Detection on BESIII EMC using Machine Learning,The BESIII experiment utilizes a machine learning-based anomaly detection method to enhance data quality and efficiency in analyzing electromagnetic calorimeter data.,https://indico.cern.ch/event/1338689/contributions/6010570/,BESIII,"['anomaly detection', 'machine learning', 'autoencoder', 'data quality', 'electromagnetic calorimeter']",2,Talk,0.7,[]
2024-10-22,07:33:00,Room 1.A (Medium Hall A),Anomaly Detection using Autoencoders on Fundamental LZ Signals,"The work utilizes autoencoders for anomaly detection in the LUX-ZEPLIN experiment's data, focusing on light-detecting PMT waveforms to identify unresolved signals.",https://indico.cern.ch/event/1338689/contributions/6010609/,LUX-ZEPLIN,"['anomaly detection', 'autoencoders', 'dark matter', 'PMT waveforms', 'signal processing']",2,Talk,0.7,[]
2024-10-22,07:15:00,Room 1.A (Medium Hall A),Optimizing cut-based algorithms to specific physics acceptance regions,"The presentation discusses optimizing cut-based algorithms for the CMS Level-1 Trigger, focusing on multi-objective optimization to enhance trigger efficiency.",https://indico.cern.ch/event/1338689/contributions/6010027/,CMS,"['cut-based algorithms', 'Level-1 Trigger', 'multi-objective optimization', 'B meson decays']",2,Talk,0.7,"['achievement scalarization', 'iterative gradient descent', 'evolutionary algorithms']"
2024-10-22,05:42:00,Room 1.A (Medium Hall A),Optimized Graph Convolution for calorimetry event classification,"The presentation discusses a graph convolution network pipeline for classifying calorimeter events, focusing on resource efficiency and performance improvements.",https://indico.cern.ch/event/1338689/contributions/6010210/,,"['graph neural networks', 'calorimetry', 'event classification', 'resource efficiency']",2,Talk,0.7,[]
2024-10-22,05:24:00,Room 1.A (Medium Hall A),Towards end-to-end particle flow in high granularity detectors,"An algorithm for reconstructing charged particles using high granularity calorimeter data, integrating track information and advanced clustering techniques.",https://indico.cern.ch/event/1338689/contributions/6010037/,CMS,"['particle flow', 'high granularity calorimeters', 'object condensation loss', 'graph segmentation', 'machine learning']",2,Talk,0.7,"['translation-equivariant', 'GravNet layers']"
2024-10-22,05:06:00,Room 1.A (Medium Hall A),End-to-end ML-based reconstruction,An ML-based algorithm for adaptive reconstruction in FCC detectors utilizing geometric graph neural networks for improved pattern recognition and energy reconstruction.,https://indico.cern.ch/event/1338689/contributions/6010266/,,"['machine learning', 'reconstruction', 'graph neural networks', 'pattern recognition', 'FCC detectors']",3,Talk,0.85,[]
2024-10-22,04:30:00,Room 1.A (Medium Hall A),The CMS Phase-2 High Granularity Calorimeter Endcap Event Reconstruction with the TICL Framework,The TICL framework is developed for the high-granularity calorimeter in CMS to improve event reconstruction and efficiency in the high-luminosity LHC environment.,https://indico.cern.ch/event/1338689/contributions/6010043/,CMS,"['High Granularity Calorimeter', 'TICL', 'event reconstruction', 'HL-LHC', 'distributed computing']",2,Talk,0.6,"['Alpaka', 'SuperClustering', 'Mip-Timing-Detector']"
2024-10-22,08:45:00,Large Hall A,Ultra-Fast Geometry-Independent Highly-Granular Calorimeter Simulation with Diffusion Point Clouds,"The work presents a novel ML model for fast simulation of energy depositions in high-granular calorimeters, addressing challenges of traditional grid models.",https://indico.cern.ch/event/1338689/contributions/6015888/,ILD,"['machine learning', 'calorimeters', 'simulation', 'generative models', 'high-granularity']",2,Talk,0.7,"['CaloClouds III', 'DDFastShowerML', 'DD4hep']"
2024-10-22,08:27:00,Large Hall A,End-to-end event simulation with Flow Matching and generator Oversampling,"The talk discusses using machine learning, specifically Normalizing Flows, for efficient event simulation in particle physics, improving speed and accuracy.",https://indico.cern.ch/event/1338689/contributions/6016190/,,"['machine learning', 'event simulation', 'Normalizing Flows', 'jets', 'statistical uncertainties']",2,Talk,0.7,[]
2024-10-22,08:09:00,Large Hall A,Generative AI for fast simulations in LHCb,"The talk discusses the use of Generative AI for fast simulations in the LHCb framework, focusing on machine learning models for calorimeter showers.",https://indico.cern.ch/event/1338689/contributions/6015805/,LHCb,"['Generative AI', 'machine learning', 'simulation', 'calorimeter', 'fast simulation', 'distributed environment']",3,Talk,0.85,[]
2024-10-22,07:33:00,Large Hall A,Simulating the CMS High Granularity Calorimeter with ML,"The talk discusses using generative machine learning models to simulate the CMS High Granularity Calorimeter efficiently, addressing the computing challenges in the High Luminosity LHC era.",https://indico.cern.ch/event/1338689/contributions/6015962/,CMS,"['Machine Learning', 'Simulation', 'High Granularity Calorimeter', 'Generative Models', 'Particle Physics']",2,Talk,0.7,[]
2024-10-22,07:15:00,Large Hall A,AtlFast3: Fast Simulation in ATLAS for LHC Run 3 and beyond,"The talk discusses AtlFast3, a fast simulation tool for the ATLAS experiment, using machine learning to enhance event simulation efficiency for LHC Run 3.",https://indico.cern.ch/event/1338689/contributions/6016133/,ATLAS,"['fast simulation', 'machine learning', 'ATLAS', 'LHC', 'Generative Adversarial Networks']",2,Talk,0.6,[]
2024-10-22,06:00:00,Large Hall A,Transfer learning for Smart Background Simulation at Belle II,"The presentation discusses using transfer learning with deep neural networks to improve background simulation efficiency at Belle II, leveraging pre-trained models for low-efficiency filters.",https://indico.cern.ch/event/1338689/contributions/6015928/,Belle II,"['Machine Learning', 'Background Simulation', 'Deep Learning', 'Transfer Learning']",2,Talk,0.7,[]
2024-10-22,05:42:00,Large Hall A,Towards Machine-Learning Particle Flow with the ATLAS Detector at the LHC,The presentation discusses using machine learning to enhance particle flow reconstruction in the ATLAS detector by associating measurements from different detector subsystems.,https://indico.cern.ch/event/1338689/contributions/6015929/,ATLAS,"['machine learning', 'particle flow', 'ATLAS', 'event reconstruction']",3,Talk,0.9,[]
2024-10-22,05:24:00,Large Hall A,ML-based classification of photons and neutral mesons for direct photon measurement in ALICE,"The presentation discusses a machine learning approach to improve photon and neutral meson classification for direct photon measurements in ALICE, enhancing analysis efficiency.",https://indico.cern.ch/event/1338689/contributions/6015919/,ALICE,"['Machine Learning', 'Photon Classification', 'Quark-Gluon Plasma', 'Data Analysis', 'LHC']",2,Talk,0.7,[]
2024-10-22,05:06:00,Large Hall A,Efficient Tracking Algorithm Evaluations through Multi-Level Reduced Simulations,"The work presents a methodology for evaluating tracking algorithms using a flexible simulation tool called REDVID, designed for efficient ML model development.",https://indico.cern.ch/event/1338689/contributions/6015906/,,"['tracking', 'machine learning', 'simulation', 'REDVID', 'high-energy physics']",3,Talk,0.85,[]
2024-10-22,04:48:00,Large Hall A,Reconstruction of Full Decays using Transformers and Hyperbolic Embedding at Belle II,The project aims to improve B meson decay reconstruction at Belle II using transformers and hyperbolic embedding for better efficiency and accuracy.,https://indico.cern.ch/event/1338689/contributions/6015884/,Belle II,"['B mesons', 'decay reconstruction', 'transformers', 'hyperbolic embedding', 'metric learning']",1,Talk,0.4,[]
2024-10-22,04:30:00,Large Hall A,Graph-based Full Event Interpretation: a graph neural network for event reconstruction in Belle II,"The work presents GraFEI, a graph neural network model for event reconstruction in Belle II, focusing on $B$ meson decays with invisible particles.",https://indico.cern.ch/event/1338689/contributions/6015952/,Belle II,"['graph neural networks', 'event reconstruction', 'B meson decays', 'machine learning']",1,Talk,0.6,[]
2024-10-21,07:51:00,Room 1.A (Medium Hall A),Adoption of the alpaka performance portability library in the CMS software,"The CMS software framework has integrated the Alpaka library for performance portability across various computing back-ends, enhancing computational efficiency.",https://indico.cern.ch/event/1338689/contributions/6010019/,CMS,"['performance portability', 'Alpaka', 'CMS software', 'GPU', 'computational efficiency']",1,Talk,0.6,[]
2024-10-21,07:15:00,Room 1.A (Medium Hall A),R&D towards heterogenous frameworks for Future Experiments,"The project explores leveraging specialized hardware for HEP applications, focusing on heterogeneous frameworks and new libraries for parallel execution.",https://indico.cern.ch/event/1338689/contributions/6010028/,,"['heterogeneous frameworks', 'parallel execution', 'GPU', 'ML cores', 'LHC workflows']",2,Talk,0.6,[]
2024-10-21,08:27:00,Room 1.A (Medium Hall A),Status of DUNE Offline Computing,"The presentation discusses the DUNE software and computing development, focusing on prototype detector data analysis and the challenges of managing large data volumes.",https://indico.cern.ch/event/1338689/contributions/6010078/,DUNE,"['neutrino physics', 'distributed computing', 'data analysis', 'software development']",1,Talk,0.3,[]
2024-10-21,08:45:00,Room 1.A (Medium Hall A),Adapting to Change: A look at the evolution of ALICE's Quality Control framework,The presentation discusses the evolution of ALICE's Quality Control framework in response to software changes and user requirements.,https://indico.cern.ch/event/1338689/contributions/6010090/,ALICE,"['Quality Control', 'Data Quality Monitoring', 'Software Development', 'ALICE']",1,Talk,0.6,[]
2024-10-21,07:33:00,Room 1.A (Medium Hall A),Future scheduling in Athena on Accelerators and Multiple Nodes,The talk discusses enhancing the Athena framework for the ATLAS experiment to efficiently utilize HPC resources for increased luminosity in Run 4 of the LHC.,https://indico.cern.ch/event/1338689/contributions/6010073/,ATLAS,"['High Performance Computing', 'Athena', 'MPI', 'accelerators', 'distributed computing']",1,Talk,0.4,[]
2024-10-21,08:09:00,Room 1.A (Medium Hall A),Advancements in Offline Analysis Software for Run III at LHCb,"The presentation discusses advancements in the LHCb offline analysis framework, particularly the FunTuple tool for data processing and analysis efficiency.",https://indico.cern.ch/event/1338689/contributions/6011079/,LHCb,"['offline analysis', 'FunTuple', 'data processing', 'Python', 'ROOT', 'event models']",2,Talk,0.7,[]
2024-10-21,06:00:00,Room 1.B (Medium Hall B),Sprucing and Analysis Productions: Offline data processing in LHCb without the pain,"The talk details the development of an offline data processing chain for LHCb, enhancing data handling and efficiency in the upgraded experiment.",https://indico.cern.ch/event/1338689/contributions/6010069/,LHCb,"['data processing', 'offline analysis', 'LHCb', 'performance', 'WLCG resources']",2,Talk,0.7,[]
2024-10-21,05:42:00,Room 1.B (Medium Hall B),Evolution of the ATLAS event data model for the HL-LHC,"The ATLAS collaboration is upgrading its event data model to optimize for heterogeneous resources like GPUs and FPGAs, enhancing data processing efficiency.",https://indico.cern.ch/event/1338689/contributions/6010097/,ATLAS,"['event data model', 'HL-LHC', 'GPUs', 'FPGAs', 'data processing']",1,Talk,0.6,['jagged vectors']
2024-10-21,05:24:00,Room 1.B (Medium Hall B),Offline data processing software for the High Energy cosmic-Radiation Detection facility,"The HERD facility aims to detect dark matter and gamma rays, detailing its offline software for data processing, simulation, and analysis tasks.",https://indico.cern.ch/event/1338689/contributions/6010151/,,"['HERD', 'data processing', 'simulation', 'gamma-ray', 'dark matter', 'SNiPER', 'parallelization']",1,Talk,0.3,[]
2024-10-21,05:06:00,Room 1.B (Medium Hall B),Management of the data processing & Run-by-Run simulations in KM3NeT,"The KM3NeT collaboration manages data processing and simulations for two underwater neutrino detectors, focusing on efficient data management and workflow optimization.",https://indico.cern.ch/event/1338689/contributions/6010612/,KM3NeT,"['neutrino detectors', 'data processing', 'Monte Carlo simulations', 'workflow management', 'Snakemake']",1,Talk,0.7,[]
2024-10-21,04:30:00,Room 1.B (Medium Hall B),Direct I/O for RNTuple Columnar Data,"The presentation discusses RNTuple, a new columnar data format, focusing on Direct I/O to enhance performance with modern SSDs and its implications for LHC experiments.",https://indico.cern.ch/event/1338689/contributions/6010002/,LHC,"['RNTuple', 'columnar data', 'Direct I/O', 'SSD', 'LHC experiments']",2,Talk,0.7,[]
2024-10-21,04:48:00,Room 1.B (Medium Hall B),AthenaTriton: A Tool for running Machine Learning Inference as a Service in Athena,"The presentation discusses AthenaTriton, a tool for running ML inference in the ATLAS framework, addressing scalability and compatibility with various ML models.",https://indico.cern.ch/event/1338689/contributions/6010068/,ATLAS,"['Machine Learning', 'ML Inference', 'Athena', 'Triton Inference Server', 'Scalability']",3,Talk,0.9,[]
2024-10-21,04:30:00,Room 1.A (Medium Hall A),Quantum Machine Learning for track reconstruction,"The study explores using quantum machine learning for track reconstruction in high-energy physics, focusing on scalability with increasing data complexity.",https://indico.cern.ch/event/1338689/contributions/6009975/,,"['Quantum Machine Learning', 'Track Reconstruction', 'Graph Neural Networks', 'High Luminosity LHC']",1,Talk,0.4,"['quantum graph neural network', 'Pennylane', 'IBM Qiskit']"
2024-10-21,05:42:00,Room 1.A (Medium Hall A),Automatic and effective discovery of quantum kernels,"The work presents a method for automatically discovering quantum kernels for machine learning, optimizing them through meta-heuristic techniques, and demonstrating effectiveness on a high-energy physics problem.",https://indico.cern.ch/event/1338689/contributions/6010036/,,"['quantum computing', 'machine learning', 'kernel methods', 'high-energy physics', 'optimization']",1,Talk,0.4,"['quantum kernels', 'Dynamical Lie Algebra']"
2024-10-21,05:24:00,Room 1.A (Medium Hall A),From Hope to Heuristic: Realistic Runtime Estimates for Quantum Optimisation in NHEP,"The talk explores the use of NISQ computers for optimization in nuclear and high-energy physics, focusing on algorithms like quantum annealing and QAOA.",https://indico.cern.ch/event/1338689/contributions/6010081/,,"['NISQ', 'quantum annealing', 'QAOA', 'optimization', 'high-energy physics']",1,Talk,0.7,"['NISQ', 'QAOA', 'QUBO', 'quantum annealing']"
2024-10-21,05:06:00,Room 1.A (Medium Hall A),Particle Identification at STCF DTOF Detector Based on Classical/Quantum Convolutional Neural Network,"This work presents a PID algorithm using CNNs for the DTOF detector at STCF, achieving high efficiency for pion identification and exploring quantum CNNs.",https://indico.cern.ch/event/1338689/contributions/6010611/,STCF,"['Particle Identification', 'Convolutional Neural Network', 'Quantum Convolutional Neural Network', 'Cherenkov Detectors']",1,Talk,0.7,[]
2024-10-21,04:48:00,Room 1.A (Medium Hall A),TrackHHL: A Quantum Computing Algorithm for Track Reconstruction at the LHCb,"The work explores a quantum algorithm for charged particle track reconstruction at LHCb, aiming for faster event processing using the HHL algorithm.",https://indico.cern.ch/event/1338689/contributions/6010017/,LHCb,"['quantum computing', 'track reconstruction', 'HHL algorithm', 'particle physics']",1,Talk,0.2,"['Harrow-Hassadim-Lloyd (HHL)', 'quantum phase estimation (QPE)', 'Adaptive Hough Transform']"
2024-10-24,08:45:00,Large Hall B,Benchmarking massively-parallel Analysis Grand Challenge workflows using Snakemake and REANA,"The work presents a Snakemake workflow for analyzing ttbar production in CMS open data, focusing on massively-parallel analysis using REANA.",https://indico.cern.ch/event/1338689/contributions/6010709/,CMS,"['Snakemake', 'REANA', 'massively-parallel analysis', 'ttbar production', 'workflows']",2,Talk,0.7,[]
2024-10-24,08:27:00,Large Hall B,HEPS scientific computing system design for interactive data analysis scenarios,The HEPS scientific computing platform aims to enhance data analysis for light source experiments with various computing services and user-friendly access.,https://indico.cern.ch/event/1338689/contributions/6010712/,,"['scientific computing', 'data analysis', 'high-performance computing', 'light source experiments']",1,Talk,0.6,[]
2024-10-24,08:09:00,Large Hall B,Reshaping Analysis for Fast Turnaround,The presentation discusses improving data analysis turnaround times in LHC experiments by optimizing applications on distributed resources using the Coffea framework and Dask.,https://indico.cern.ch/event/1338689/contributions/6010714/,CMS,"['data analysis', 'turnaround time', 'distributed computing', 'Coffea', 'Dask', 'LHC']",2,Talk,0.7,[]
2024-10-24,07:51:00,Large Hall B,Tuning the CMS Coffea-casa facility for 200 Gbps Challenge,"The talk discusses the execution of a 200 Gbps Challenge at the Coffea-casa facility, focusing on data processing techniques and configurations for high throughput analysis.",https://indico.cern.ch/event/1338689/contributions/6010711/,CMS,"['Coffea-casa', '200 Gbps Challenge', 'Dask', 'Kubernetes', 'data analysis', 'XCache', 'monitoring']",3,Talk,0.9,[]
2024-10-24,07:33:00,Large Hall B,Operating the 200 Gbps IRIS-HEP Demonstrator for ATLAS,"The presentation discusses infrastructure for high-rate data processing in the ATLAS experiment, focusing on columnar analysis frameworks and network performance.",https://indico.cern.ch/event/1338689/contributions/6010702/,ATLAS,"['columnar analysis', 'Python', 'ServiceX', 'data processing', 'network performance']",3,Talk,0.9,[]
2024-10-24,07:15:00,Large Hall B,Distributed analysis in production with RDataFrame,"The talk discusses the use of RDataFrame for distributed analysis in LHC experiments, focusing on its production readiness and recent enhancements for Python integration.",https://indico.cern.ch/event/1338689/contributions/6010692/,,"['distributed computing', 'RDataFrame', 'data analysis', 'LHC', 'Python', 'performance']",3,Talk,0.9,[]
2024-10-24,06:00:00,Large Hall B,Supporting the development of Machine Learning for fundamental science in a federated Cloud with the AI_INFN platform,The AI_INFN project supports the use of Machine Learning in high-energy physics by providing cloud-native computing resources for data analysis workflows.,https://indico.cern.ch/event/1338689/contributions/6010715/,LHCb,"['Machine Learning', 'Cloud Computing', 'Kubernetes', 'High-Energy Physics']",3,Talk,0.85,[]
2024-10-24,05:42:00,Large Hall B,"Efficiency, Reproducibility, and Portability in HEP Machine Learning Training - ML Training Facility at Vanderbilt University",A prototype ML Training facility at Vanderbilt aims to enhance reproducibility and efficiency in ML applications for high-energy physics using advanced infrastructure.,https://indico.cern.ch/event/1338689/contributions/6010710/,,"['machine learning', 'reproducibility', 'ML Training Facility', 'computing infrastructure']",3,Talk,0.9,[]
2024-10-24,05:24:00,Large Hall B,On-Grid GPU development via interactive HTCondor jobs and Analysis Facility style workflows,The presentation discusses enabling interactive access to GPU resources on the Grid for improved development and integration of GPU code in particle physics workflows.,https://indico.cern.ch/event/1338689/contributions/6010708/,,"['GPU', 'HTCondor', 'Grid computing', 'interactive development', 'Apptainer']",2,Talk,0.6,[]
2024-10-24,05:06:00,Large Hall B,Web-based graphics in ROOT,"The talk discusses the TWebCanvas class in ROOT, focusing on web-based graphics and secure server-client communication using JavaScript ROOT v7.",https://indico.cern.ch/event/1338689/contributions/6010699/,,"['ROOT', 'web technologies', 'graphics', 'JavaScript', 'security']",1,Talk,0.7,[]
2024-10-24,04:48:00,Large Hall B,"Data discovery, analysis and reproducibility in Virtual Research Environments","The abstract discusses the development of a user-friendly analysis facility integrating various services to enhance data discovery, analysis, and reproducibility in research.",https://indico.cern.ch/event/1338689/contributions/6010696/,,"['data discovery', 'analysis', 'reproducibility', 'Jupyter', 'CERN VRE', 'REANA', 'open source']",2,Talk,0.6,[]
2024-10-24,04:30:00,Large Hall B,"Navigating the Multilingual Landscape of Scientific Computing: Python, Julia, and Awkward Array","The presentation discusses interoperability between Python and Julia for scientific computing, emphasizing Awkward Array structures and distributed calculations in HEP data analysis.",https://indico.cern.ch/event/1338689/contributions/6010686/,,"['Python', 'Julia', 'Awkward Array', 'scientific computing', 'distributed calculations', 'HEP data']",2,Talk,0.6,[]
2024-10-23,07:51:00,Large Hall B,Operational experience from the Spanish CMS Analysis Facility at CIEMAT,"The presentation discusses the new Analysis Facility at CIEMAT, focusing on resources for LHC data analysis and user feedback on operational experience.",https://indico.cern.ch/event/1338689/contributions/6011544/,CMS,"['data analysis', 'LHC', 'computing infrastructure', 'CIEMAT', 'user feedback']",2,Talk,0.6,[]
2024-10-23,08:27:00,Large Hall B,Computing Activities at the Spanish Tier-1 and Tier-2s for the ATLAS experiment in the LHC Run3 period and towards the High-Luminosity Phase (HL-LHC),"The work discusses the contributions of Spanish Tier-1 and Tier-2 computing resources for the ATLAS experiment, focusing on data processing and upcoming challenges for HL-LHC.",https://indico.cern.ch/event/1338689/contributions/6010707/,ATLAS,"['computing', 'ATLAS', 'HL-LHC', 'data analysis', 'distributed computing']",1,Talk,0.7,[]
